Player Name,Position,Team,Season,Games Played,Goals Per Team Goals %,Assists Per Team Assists %,Points Per Team Points %,Total Points,Total Team Points,Player Age,Draft Eligibility
"Gore, Bryson",C,Moose Jaw, 2013-14 Regular Season,65,0.06179775280898876,0.033707865168539325,0.09550561797752809,17.0,178.0,19.014246445153947,False
"White, Torrin",RW,Moose Jaw, 2013-14 Regular Season,69,0.06842105263157895,0.09473684210526316,0.1631578947368421,31.0,190.0,19.07726014444001,False
"Potomak, Brandon",LW,Moose Jaw, 2013-14 Regular Season,29,0.014705882352941176,0.014705882352941176,0.029411764705882353,2.0,68.0,18.77977049325223,False
"Hodder, Zach",D,Moose Jaw, 2013-14 Regular Season,6,0.0,0.05263157894736842,0.05263157894736842,1.0,19.0,20.225256849315066,False
"Waltz, Colton",D,Brandon, 2013-14 Regular Season,58,0.009569377990430622,0.07177033492822966,0.08133971291866028,17.0,209.0,19.178388411924836,False
"Roy, Eric",D,Brandon, 2013-14 Regular Season,59,0.04784688995215311,0.1339712918660287,0.18181818181818182,38.0,209.0,19.397628977046374,False
"Hawryluk, Jayce",C,Brandon, 2013-14 Regular Season,52,0.08994708994708994,0.1746031746031746,0.26455026455026454,50.0,189.0,18.183785377972132,False
"Hunter, Rene",D,Brandon, 2013-14 Regular Season,57,0.019230769230769232,0.1201923076923077,0.13942307692307693,29.0,208.0,20.561960297495226,False
"Pankewicz, Kord",D,Brandon, 2013-14 Regular Season,32,0.0,0.06930693069306931,0.06930693069306931,7.0,101.0,18.09635093319166,False
"Bukarts, Rihards",LW,Brandon, 2013-14 Regular Season,58,0.12556053811659193,0.09865470852017937,0.2242152466367713,50.0,223.0,18.211313906429957,False
"Palmer, Jack",LW,Brandon, 2013-14 Regular Season,12,0.023809523809523808,0.023809523809523808,0.047619047619047616,2.0,42.0,18.16022982662671,False
"Palmer, Jack",LW,Royals, 2013-14 Regular Season,44,0.019230769230769232,0.05128205128205128,0.07051282051282051,11.0,156.0,18.53010016264251,False
"Quenneville, John",C,Brandon, 2013-14 Regular Season,54,0.08955223880597014,0.13930348258706468,0.22885572139303484,46.0,201.0,17.91815748860708,False
"Nejezchleb, Richard",RW,Brandon, 2013-14 Regular Season,59,0.11483253588516747,0.11483253588516747,0.22966507177033493,48.0,209.0,19.877042022815175,False
"Cooper, Taylor",LW,Brandon, 2013-14 Regular Season,19,0.09375,0.03125,0.125,8.0,64.0,18.044128909176344,False
"Cooper, Taylor",LW,Lethbridge, 2013-14 Regular Season,41,0.05263157894736842,0.08421052631578947,0.1368421052631579,13.0,95.0,18.376899954250998,False
"Robinson, Chad",C,Brandon, 2013-14 Regular Season,64,0.02586206896551724,0.08620689655172414,0.11206896551724138,26.0,232.0,21.06612212813567,False
"Shmyr, Braylon",LW,Brandon, 2013-14 Regular Season,31,0.023809523809523808,0.047619047619047616,0.07142857142857142,9.0,126.0,16.819578433605805,True
"McGauley, Tim",C,Brandon, 2013-14 Regular Season,60,0.09174311926605505,0.1651376146788991,0.25688073394495414,56.0,218.0,18.652423497998534,False
"Meilleur, Jens",RW,Brandon, 2013-14 Regular Season,59,0.04186046511627907,0.06046511627906977,0.10232558139534884,22.0,215.0,21.172072483903122,False
"Lindgren, Ryley",C,Brandon, 2013-14 Regular Season,60,0.041474654377880185,0.03686635944700461,0.07834101382488479,17.0,217.0,18.15653308698345,False
"Lisoway, Quintin",C,Brandon, 2013-14 Regular Season,62,0.03571428571428571,0.05357142857142857,0.08928571428571429,20.0,224.0,18.34557418293018,False
"Clague, Kale",D,Brandon, 2013-14 Regular Season,2,0.0,0.0,0.0,0.0,9.0,15.305479452054794,True
"Thom, Dominic",D,Brandon, 2013-14 Regular Season,2,0.0,0.1111111111111111,0.1111111111111111,1.0,9.0,17.426027397260274,False
"Cederholm, Anton",D,Portland, 2013-14 Regular Season,61,0.014388489208633094,0.04316546762589928,0.05755395683453238,16.0,278.0,19.072814458560874,False
"Price, Ethan",RW,Portland, 2013-14 Regular Season,58,0.011450381679389313,0.015267175572519083,0.026717557251908396,7.0,262.0,17.165964911476408,True
"Hanson, Josh",D,Portland, 2013-14 Regular Season,59,0.0076045627376425855,0.04182509505703422,0.049429657794676805,13.0,263.0,20.176923217783326,False
"MacPherson, Shaun",D,Portland, 2013-14 Regular Season,26,0.0,0.02,0.02,2.0,100.0,19.88263144893189,False
"Bittner, Paul",LW,Portland, 2013-14 Regular Season,54,0.07723577235772358,0.08536585365853659,0.16260162601626016,40.0,246.0,17.368704869519778,False
"De Leo, Chase",C,Portland, 2013-14 Regular Season,62,0.12455516014234876,0.13167259786476868,0.25622775800711745,72.0,281.0,18.398841855821146,False
"De Champlain, Adam",C,Portland, 2013-14 Regular Season,35,0.039473684210526314,0.02631578947368421,0.06578947368421052,10.0,152.0,19.96383593738835,False
"Kopeck, Presten",C,Portland, 2013-14 Regular Season,21,0.04040404040404041,0.050505050505050504,0.09090909090909091,9.0,99.0,18.809514651886403,False
"Kopeck, Presten",C,Red Deer, 2013-14 Regular Season,26,0.060240963855421686,0.1686746987951807,0.2289156626506024,19.0,83.0,19.14261501774396,False
"Iverson, Keegan",C,Portland, 2013-14 Regular Season,58,0.0749063670411985,0.06367041198501873,0.13857677902621723,37.0,267.0,17.952266503427964,False
"Rossignol, Adam",C,Portland, 2013-14 Regular Season,42,0.016042780748663103,0.0427807486631016,0.058823529411764705,11.0,187.0,20.42122805998877,False
"Haar, Garrett",D,Portland, 2013-14 Regular Season,52,0.0211864406779661,0.1440677966101695,0.1652542372881356,39.0,236.0,20.583754733580527,False
"Petan, Nicolas",C,Portland, 2013-14 Regular Season,54,0.1124031007751938,0.24031007751937986,0.35271317829457366,91.0,258.0,18.993362403183383,False
"Leier, Taylor",LW,Portland, 2013-14 Regular Season,53,0.11284046692607004,0.14007782101167315,0.2529182879377432,65.0,257.0,20.089252814062704,False
"Schoenborn, Alex",RW,Portland, 2013-14 Regular Season,62,0.046263345195729534,0.05338078291814947,0.099644128113879,28.0,281.0,18.26733500650608,False
"Bjorkstrand, Oliver",RW,Portland, 2013-14 Regular Season,59,0.16544117647058823,0.16544117647058823,0.33088235294117646,90.0,272.0,18.941307609239402,False
"Alldridge, Steven",LW,Portland, 2013-14 Regular Season,22,0.0,0.0,0.0,0.0,88.0,17.579888175285028,False
"Alldridge, Steven",LW,Lethbridge, 2013-14 Regular Season,15,0.0,0.0,0.0,0.0,18.0,17.706838780233305,False
"Viveiros, Layne",D,Portland, 2013-14 Regular Season,55,0.007782101167315175,0.0622568093385214,0.07003891050583658,18.0,257.0,18.62349939006131,False
"Texeira, Keoni",D,Portland, 2013-14 Regular Season,57,0.0078125,0.05078125,0.05859375,15.0,256.0,16.985142636240067,True
"Ruopp, Sam",D,Prince George, 2013-14 Regular Season,62,0.024752475247524754,0.04950495049504951,0.07425742574257425,15.0,202.0,17.782934163130783,False
"McNulty, Marc",D,Prince George, 2013-14 Regular Season,63,0.08,0.115,0.195,39.0,200.0,18.94900132814073,False
"Bobos, Martin",D,Prince George, 2013-14 Regular Season,63,0.0,0.03482587064676617,0.03482587064676617,7.0,201.0,19.157220506222927,False
"Witala, Chase",LW,Prince George, 2013-14 Regular Season,40,0.1415929203539823,0.10619469026548672,0.24778761061946902,28.0,113.0,18.796255170833646,False
"Mrkonjic, Tyler",RW,Prince George, 2013-14 Regular Season,65,0.01904761904761905,0.0380952380952381,0.05714285714285714,12.0,210.0,18.058590369236626,False
"Harkins, Jansen",C,Prince George, 2013-14 Regular Season,63,0.045454545454545456,0.11616161616161616,0.16161616161616163,32.0,198.0,16.814754752700054,True
"Pochiro, Zach",C,Prince George, 2013-14 Regular Season,60,0.12631578947368421,0.2,0.3263157894736842,62.0,190.0,20.031193103944744,False
"Erricson, Jari",LW,Prince George, 2013-14 Regular Season,4,0.0,0.09090909090909091,0.09090909090909091,1.0,11.0,19.860616438356164,False
"Wilson, Klarc",RW,Prince George, 2013-14 Regular Season,68,0.11627906976744186,0.12558139534883722,0.24186046511627907,52.0,215.0,20.959960232250324,False
"Soltes, David",RW,Prince George, 2013-14 Regular Season,15,0.0851063829787234,0.02127659574468085,0.10638297872340426,5.0,47.0,18.86477134391053,False
"Tkatch, Jordan",C,Prince George, 2013-14 Regular Season,68,0.06976744186046512,0.12558139534883722,0.19534883720930232,42.0,215.0,18.814754752798265,False
"Bourke, Troy",C,Prince George, 2013-14 Regular Season,65,0.12745098039215685,0.25980392156862747,0.3872549019607843,79.0,204.0,19.96543968430506,False
"Roulston, Brett",RW,Prince George, 2013-14 Regular Season,44,0.007194244604316547,0.050359712230215826,0.05755395683453238,8.0,139.0,19.419596644889772,False
"Kosterman, Peter",D,Prince George, 2013-14 Regular Season,42,0.0,0.061946902654867256,0.061946902654867256,7.0,113.0,21.10066910092759,False
"Forsberg, Alex",C,Prince George, 2013-14 Regular Season,42,0.05263157894736842,0.17543859649122806,0.22807017543859648,26.0,114.0,19.17029666942074,False
"Morrison, Brad",C,Prince George, 2013-14 Regular Season,51,0.07100591715976332,0.047337278106508875,0.11834319526627218,20.0,169.0,17.188130837569926,True
"Carvalho, Joseph",D,Prince George, 2013-14 Regular Season,62,0.014778325123152709,0.054187192118226604,0.06896551724137931,14.0,203.0,18.359960232250074,False
"Grewal, Raymond",D,Prince George, 2013-14 Regular Season,52,0.0,0.05421686746987952,0.05421686746987952,9.0,166.0,18.41621261604728,False
"Coghlan, Ryan",D,Saskatoon, 2013-14 Regular Season,31,0.011764705882352941,0.07058823529411765,0.08235294117647059,7.0,85.0,18.13773443313341,False
"Coghlan, Ryan",D,Prince Albert, 2013-14 Regular Season,22,0.015151515151515152,0.030303030303030304,0.045454545454545456,3.0,66.0,18.377238903306935,False
"Nemecek, David",D,Saskatoon, 2013-14 Regular Season,50,0.02,0.04666666666666667,0.06666666666666667,10.0,150.0,18.716947827511085,False
"Nikkel, Ayrton",D,Saskatoon, 2013-14 Regular Season,54,0.034482758620689655,0.06896551724137931,0.10344827586206896,15.0,145.0,18.517777686622715,False
"Craig, Graeme",D,Saskatoon, 2013-14 Regular Season,39,0.036036036036036036,0.17117117117117117,0.2072072072072072,23.0,111.0,20.68913840189481,False
"Craig, Graeme",D,Prince Albert, 2013-14 Regular Season,25,0.013513513513513514,0.06756756756756757,0.08108108108108109,6.0,74.0,20.85503026736926,False
"Kirichenko, Clayton",D,Saskatoon, 2013-14 Regular Season,64,0.01675977653631285,0.0446927374301676,0.061452513966480445,11.0,179.0,18.050683977364493,False
"Hebig, Cameron",C,Saskatoon, 2013-14 Regular Season,60,0.07784431137724551,0.0718562874251497,0.1497005988023952,25.0,167.0,17.15205384001489,True
"Revel, Matt",C,Saskatoon, 2013-14 Regular Season,38,0.07339449541284404,0.11926605504587157,0.1926605504587156,21.0,109.0,17.70557675805786,False
"Revel, Matt",C,Kamloops, 2013-14 Regular Season,29,0.09090909090909091,0.21212121212121213,0.30303030303030304,20.0,66.0,17.891199913896518,False
"Zajac, Nick",LW,Saskatoon, 2013-14 Regular Season,54,0.05421686746987952,0.12048192771084337,0.1746987951807229,29.0,166.0,18.976711374571806,False
"Graham, Ryan",LW,Saskatoon, 2013-14 Regular Season,63,0.07222222222222222,0.044444444444444446,0.11666666666666667,21.0,180.0,17.86438260750148,False
"Adamson, Austin",RW,Saskatoon, 2013-14 Regular Season,49,0.014492753623188406,0.021739130434782608,0.036231884057971016,5.0,138.0,18.110957948487197,False
"Burns, Nathan",C,Saskatoon, 2013-14 Regular Season,35,0.125,0.25,0.375,36.0,96.0,20.459091142645704,False
"Burns, Nathan",C,Swift Current, 2013-14 Regular Season,28,0.11224489795918367,0.23469387755102042,0.3469387755102041,34.0,98.0,20.674750867914664,False
"Valcourt, Collin",LW,Saskatoon, 2013-14 Regular Season,31,0.12087912087912088,0.21978021978021978,0.34065934065934067,31.0,91.0,20.750937734386078,False
"Valcourt, Collin",LW,Prince Albert, 2013-14 Regular Season,33,0.11650485436893204,0.18446601941747573,0.30097087378640774,31.0,103.0,21.00155583003676,False
"Pruden, Ryan",RW,Saskatoon, 2013-14 Regular Season,2,0.0,0.0,0.0,0.0,3.0,17.605479452054794,False
"Scherbak, Nikita",RW,Saskatoon, 2013-14 Regular Season,58,0.16071428571428573,0.25,0.4107142857142857,69.0,168.0,18.215059600557083,False
"Gomerich, Nick",C,Saskatoon, 2013-14 Regular Season,39,0.00909090909090909,0.03636363636363636,0.045454545454545456,5.0,110.0,18.08316374958155,False
"Millar, Graham",RW,Saskatoon, 2013-14 Regular Season,54,0.04,0.03333333333333333,0.07333333333333333,11.0,150.0,18.182125605993694,False
"Stovin, Brett",RW,Saskatoon, 2013-14 Regular Season,56,0.08387096774193549,0.08387096774193549,0.16774193548387098,26.0,155.0,19.35614911723203,False
"Nogier, Nelson",D,Saskatoon, 2013-14 Regular Season,32,0.01098901098901099,0.054945054945054944,0.06593406593406594,6.0,91.0,17.560400374042356,False
"Stewart, Mackenze",D,Prince Albert, 2013-14 Regular Season,51,0.030303030303030304,0.024242424242424242,0.05454545454545454,9.0,165.0,18.60429554842449,False
"Guhle, Brendan",D,Prince Albert, 2013-14 Regular Season,47,0.0,0.05263157894736842,0.05263157894736842,8.0,152.0,16.634409320029057,True
"Andrlik, Tomas",D,Prince Albert, 2013-14 Regular Season,67,0.0091324200913242,0.0730593607305936,0.0821917808219178,18.0,219.0,18.44813117250075,False
"Morden, Evan",D,Prince Albert, 2013-14 Regular Season,2,0.0,0.07142857142857142,0.07142857142857142,1.0,14.0,20.33013698630137,False
"Lange, Sawyer",D,Prince Albert, 2013-14 Regular Season,67,0.0273972602739726,0.1917808219178082,0.2191780821917808,48.0,219.0,19.905665419076087,False
"Leverton, Craig",LW,Prince Albert, 2013-14 Regular Season,47,0.027972027972027972,0.02097902097902098,0.04895104895104895,7.0,143.0,19.193204883813245,False
"Conroy, Dakota",RW,Prince Albert, 2013-14 Regular Season,62,0.13106796116504854,0.13592233009708737,0.2669902912621359,55.0,206.0,19.65635035057893,False
"Winther, Mike",C,Prince Albert, 2013-14 Regular Season,16,0.047619047619047616,0.15873015873015872,0.20634920634920634,13.0,63.0,19.90613453486194,False
"Winther, Mike",C,Calgary, 2013-14 Regular Season,11,0.07317073170731707,0.17073170731707318,0.24390243902439024,10.0,41.0,20.13996414811644,False
"Vanstone, Tim",C,Prince Albert, 2013-14 Regular Season,52,0.025157232704402517,0.03773584905660377,0.06289308176100629,10.0,159.0,17.979494454824103,False
"Hart, Jayden",C,Prince Albert, 2013-14 Regular Season,56,0.06770833333333333,0.13541666666666666,0.203125,39.0,192.0,19.259027987675445,False
"Danyluk, Shane",C,Prince Albert, 2013-14 Regular Season,67,0.031818181818181815,0.06818181818181818,0.1,22.0,220.0,20.174158569761026,False
"Gennaro, Matteo",C,Prince Albert, 2013-14 Regular Season,58,0.021052631578947368,0.042105263157894736,0.06315789473684211,12.0,190.0,16.965939372182625,True
"Braid, Chance",LW,Prince Albert, 2013-14 Regular Season,68,0.02702702702702703,0.06756756756756757,0.0945945945945946,21.0,222.0,19.475528432774723,False
"Busenius, Dylan",D,Prince Albert, 2013-14 Regular Season,33,0.03636363636363636,0.05454545454545454,0.09090909090909091,10.0,110.0,20.887360956432452,False
"Busenius, Dylan",D,Saskatoon, 2013-14 Regular Season,31,0.03296703296703297,0.14285714285714285,0.17582417582417584,16.0,91.0,21.130136032167773,False
"Perreaux, Carson",LW,Prince Albert, 2013-14 Regular Season,68,0.08108108108108109,0.04954954954954955,0.13063063063063063,29.0,222.0,19.22073391222678,False
"Quinney, Gage",LW,Prince Albert, 2013-14 Regular Season,56,0.035897435897435895,0.041025641025641026,0.07692307692307693,15.0,195.0,18.63717144475554,False
"Draisaitl, Leon",C,Prince Albert, 2013-14 Regular Season,60,0.18461538461538463,0.31794871794871793,0.5025641025641026,98.0,195.0,18.39059692580175,False
"Kulak, Brett",D,Vancouver, 2013-14 Regular Season,62,0.06930693069306931,0.21287128712871287,0.28217821782178215,57.0,202.0,20.195491783049917,False
"Orban, Blake",D,Vancouver, 2013-14 Regular Season,32,0.03636363636363636,0.1,0.13636363636363635,15.0,110.0,19.92725796261037,False
"Orban, Blake",D,Oil Kings, 2013-14 Regular Season,27,0.00819672131147541,0.04918032786885246,0.05737704918032787,7.0,122.0,20.113925463165323,False
"Morrison, Tyler",D,Vancouver, 2013-14 Regular Season,60,0.030456852791878174,0.08629441624365482,0.116751269035533,23.0,197.0,18.400993980149522,False
"Atwal, Arvin",D,Vancouver, 2013-14 Regular Season,51,0.028901734104046242,0.08092485549132948,0.10982658959537572,19.0,173.0,18.307529001920607,False
"Ronning, Ty",RW,Vancouver, 2013-14 Regular Season,50,0.05454545454545454,0.06060606060606061,0.11515151515151516,19.0,165.0,16.406489793555828,True
"Sward, Dalton",C,Vancouver, 2013-14 Regular Season,52,0.09142857142857143,0.06285714285714286,0.15428571428571428,27.0,175.0,20.18457233231349,False
"Franson, Cain",LW,Vancouver, 2013-14 Regular Season,60,0.1407035175879397,0.15577889447236182,0.2964824120603015,59.0,199.0,20.97116604249082,False
"Foster, Thomas",C,Vancouver, 2013-14 Regular Season,64,0.037914691943127965,0.07109004739336493,0.10900473933649289,23.0,211.0,17.970873702403527,False
"Ast, Anthony",C,Vancouver, 2013-14 Regular Season,21,0.06153846153846154,0.03076923076923077,0.09230769230769231,6.0,65.0,18.906256362183456,False
"Ast, Anthony",C,Medicine Hat, 2013-14 Regular Season,27,0.11650485436893204,0.04854368932038835,0.1650485436893204,17.0,103.0,19.08376123223403,False
"Eder, Andreas",RW,Vancouver, 2013-14 Regular Season,14,0.0,0.024390243902439025,0.024390243902439025,1.0,41.0,17.64238114030394,False
"Traber, Tim",RW,Vancouver, 2013-14 Regular Season,58,0.06217616580310881,0.05181347150259067,0.11398963730569948,22.0,193.0,21.135739619099866,False
"McEvoy, Travis",RW,Vancouver, 2013-14 Regular Season,55,0.04639175257731959,0.041237113402061855,0.08762886597938144,17.0,194.0,19.91411622475774,False
"Houck, Jackson",RW,Vancouver, 2013-14 Regular Season,62,0.1625615763546798,0.1330049261083744,0.2955665024630542,60.0,203.0,19.053065483225332,False
"Trzonkowski, Rob",RW,Vancouver, 2013-14 Regular Season,34,0.017391304347826087,0.008695652173913044,0.02608695652173913,3.0,115.0,20.12603911692755,False
"Zalitach, Reid",D,Vancouver, 2013-14 Regular Season,7,0.0,0.0,0.0,0.0,15.0,17.47547089041096,False
"Zalitach, Reid",D,Moose Jaw, 2013-14 Regular Season,37,0.010526315789473684,0.06315789473684211,0.07368421052631578,7.0,95.0,17.83116582563934,False
"Hamilton, Joel",C,Vancouver, 2013-14 Regular Season,63,0.05687203791469194,0.15165876777251186,0.20853080568720378,44.0,211.0,19.521558633910374,False
"Popoff, Carter",C,Vancouver, 2013-14 Regular Season,65,0.046511627906976744,0.22325581395348837,0.26976744186046514,58.0,215.0,18.85854493528024,False
"Geertsen, Mason",D,Vancouver, 2013-14 Regular Season,60,0.0196078431372549,0.09313725490196079,0.11274509803921569,23.0,204.0,18.913339455827252,False
"Hicketts, Joe",D,Royals, 2013-14 Regular Season,33,0.04310344827586207,0.14655172413793102,0.1896551724137931,22.0,116.0,17.86993216764029,False
"Gagnon, Ryan",D,Royals, 2013-14 Regular Season,62,0.00980392156862745,0.029411764705882353,0.0392156862745098,8.0,204.0,17.879999346892745,False
"Fransoo, Jordan",D,Royals, 2013-14 Regular Season,49,0.02531645569620253,0.08227848101265822,0.10759493670886076,17.0,158.0,20.893283245981518,False
"Schacher, Isaac",D,Royals, 2013-14 Regular Season,33,0.00909090909090909,0.05454545454545454,0.06363636363636363,7.0,110.0,18.91636220924429,False
"Schacher, Isaac",D,Regina, 2013-14 Regular Season,25,0.0,0.020618556701030927,0.020618556701030927,2.0,97.0,19.104330509002892,False
"Lofthouse, Trent",RW,Royals, 2013-14 Regular Season,8,0.045454545454545456,0.045454545454545456,0.09090909090909091,2.0,22.0,18.90714897260274,False
